Parameter;Value;;s;iObs(s);Fit
;;;0.425586974884771;1905.826854;1905.79882256507
;;;0.426656316507676;1907.265035;1907.23612027858
;;;0.427725339745002;1908.859622;1908.8319447576
;;;0.428793885550329;1910.617032;1910.59156654395
;;;0.429862272060432;1912.553394;1912.52313497513
;;;0.430930340285529;1914.661417;1914.63184526212
;;;0.431998090043932;1916.945067;1916.91589874348
;;;0.433065521580193;1919.400951;1919.37041345583
;;;0.434132475554993;1922.026491;1921.99897773289
;;;0.435199270359294;1924.861426;1924.82895349806
;;;0.436265587652561;1927.89636;1927.86042470935
;;;0.437331745733121;1931.133687;1931.09525446406
;;;0.438397426243749;1934.573796;1934.54025381128
;;;0.439462788481223;1938.233261;1938.20062968547
;;;0.440527832364598;1942.107373;1942.0725309328
;;;0.44159255781217;1946.196072;1946.15667437092
;;;0.442656965060687;1950.499945;1950.46099490844
;;;0.44372105381387;1955.016001;1954.9801691152
;;;0.444784665118265;1959.74847;1959.70532980707
;;;0.44584811720987;1964.686528;1964.64276743745
;;;0.44691109178338;1969.817495;1969.78426465081
;;;0.447973748046989;1975.15291;1975.11142224299
;;;0.4490360859134;1980.669496;1980.62785225888
;;;0.450098105400684;1986.358061;1986.32175998975
;;;0.451159806632102;1992.206187;1992.17050866523
;;;0.452221189411532;1998.20001;1998.15588361368
;;;0.453282094763408;2004.315082;2004.27273602962
;;;0.454342681690591;2010.538509;2010.49658613074
;;;0.455402950312951;2016.840963;2016.80336229009
;;;0.456462900537327;2023.207834;2023.16914266239
;;;0.457522532375645;2029.603177;2029.56958917405
;;;0.458581845944739;2036.007018;2035.96966195724
;;;0.459640681941122;2042.384515;2042.34965047819
;;;0.460699199580849;2048.70522;2048.66826022869
;;;0.46175739897814;2054.934682;2054.90351408662
;;;0.462815279928817;2061.044086;2061.01318930734
;;;0.463872683337787;2066.999819;2066.97322941409
;;;0.464929927572709;2072.770698;2072.74183503855
;;;0.465986694276916;2078.311551;2078.29000861047
;;;0.467043142661564;2083.605818;2083.58547974739
;;;0.468099113524771;2088.621078;2088.5949185017
;;;0.469154925225927;2093.321695;2093.29617064963
;;;0.470210259410566;2097.681698;2097.66471647696
;;;0.471265275178026;2101.683172;2101.66152414896
;;;0.472319813433413;2105.300469;2105.28002550035
;;;0.473374192522741;2108.509331;2108.49465706058
;;;0.474428094098678;2111.308673;2111.28760754082
;;;0.475481677357074;2113.672907;2113.65660567898
;;;0.476534782996093;2115.603665;2115.58752258048
;;;0.477587570416976;2117.091425;2117.08107080744
;;;0.478640039402757;2118.139447;2118.12714165523
;;;0.479692190051197;2118.750674;2118.73537764795
;;;0.480744022248526;2118.92566;2118.91474241109
;;;0.481795377069214;2118.67647;2118.66473437528
;;;0.482846254248894;2118.017907;2118.00658919231
;;;0.483896972393156;2116.96156;2116.9447027877
;;;0.484947212879189;2115.524007;2115.51443644214
;;;0.485997135079316;2113.72933;2113.71807610987
;;;0.48704657971254;2111.595142;2111.58273204935
;;;0.488095865247678;2109.141614;2109.13050929264
;;;0.489144673191686;2106.391944;2106.38397431191
;;;0.490193003591772;2103.379108;2103.36297864674
;;;0.491241015639896;2100.111086;2100.10006795463
;;;0.492288709421479;2096.625326;2096.6117148356
;;;0.493336084706536;2092.939742;2092.9221491787
;;;0.494382982604199;2089.076046;2089.06137764491
;;;0.49542940294955;2085.062431;2085.04477065614
;;;0.496475664028442;2080.918507;2080.90380238902
;;;0.497521447621907;2076.662889;2076.65000976368
;;;0.498566912934855;2072.325424;2072.30565609597
;;;0.499611900627121;2067.909462;2067.89150498504
;;;0.500656570100094;2063.445239;2063.42526444752
;;;0.501700761919076;2058.936185;2058.92007536112
;;;0.50274463547215;2054.413422;2054.39593848149
;;;0.503788190624107;2049.876571;2049.85938200228
;;;0.504831268217044;2045.349106;2045.33230925886
;;;0.505874027461083;2040.841305;2040.81474106424
;;;0.506916309209604;2036.350294;2036.32629094624
;;;0.507958272657776;2031.895664;2031.8742481046
;;;0.508999917665222;2027.482139;2027.45927555959
;;;0.510041085259466;2023.118328;2023.0954926565
;;;0.511081934351649;2018.815336;2018.78621195249
;;;0.512122306086132;2014.567466;2014.54014735297
;;;0.513162359357637;2010.385154;2010.35917215697
;;;0.514201935115923;2006.266718;2006.24317412651
;;;0.515241192550536;2002.222804;2002.19581020588
;;;0.516279972417444;1998.251423;1998.2260450276
;;;0.517318433992148;1994.352826;1994.3256480185
;;;0.518356577124682;1990.528874;1990.49898366666
;;;0.519394242852714;1986.778177;1986.74911214564
;;;0.520431430894788;1983.101535;1983.0732566018
;;;0.521468300695842;1979.500867;1979.46847545558
;;;0.522504852101537;1975.974801;1975.94121810396
;;;0.523540926077666;1972.516852;1972.48994303446
;;;0.524576522444172;1969.135258;1969.10347069621
;;;0.525611800501423;1965.821758;1965.78770054711
;;;0.526646760090737;1962.576646;1962.53790165833
;;;0.527681083062259;1959.398164;1959.36127452625
;;;0.528715246890633;1956.282635;1956.24327286192
;;;0.529748933175527;1953.225712;1953.19256066666
;;;0.530782141939943;1950.233534;1950.19540262889
;;;0.531815032314615;1947.297391;1947.25409421403
;;;0.532847445191596;1944.41356;1944.37025672487
;;;0.533879539678238;1941.5829;1941.54133734358
;;;0.534911156686381;1938.80453;1938.75823265686
;;;0.535942455299324;1936.068968;1936.02620058932
;;;0.53697327644932;1933.379139;1933.33405540189
;;;0.538003620051406;1930.733827;1930.68399838613
;;;0.539033645203398;1928.123417;1928.07563171549
;;;0.540063352143631;1925.556898;1925.50180621289
;;;0.541092422276457;1923.017867;1922.96922190189
;;;0.542121333299245;1920.514193;1920.46144552848
;;;0.543149607647126;1918.038529;1917.98885157372
;;;0.544177563562687;1915.592765;1915.53970008526
;;;0.545205041963868;1913.173021;1913.1160631696
;;;0.5462322021123;1910.77406;1910.71704661003
;;;0.5472588846414;1908.395814;1908.33511962989
;;;0.548285248784597;1906.035554;1905.9754619887
;;;0.549311135507598;1903.690751;1903.63005050023
;;;0.5503365446144;1901.363997;1901.29694130357
;;;0.551361635448621;1899.04811;1898.98183877622
;;;0.552386248655115;1896.741439;1896.67622801692
;;;0.553410384445657;1894.447403;1894.37742047036
;;;0.55443420176021;1892.157524;1892.08851776911
;;;0.55545754164154;1889.877514;1889.80592415137
;;;0.556480403991847;1887.599012;1887.52646617919
;;;0.557502947960469;1885.325807;1885.25121409668
;;;0.55852501437521;1883.054867;1882.9752024799
;;;0.559546603340436;1880.781585;1880.70753291009
;;;0.56056787390619;1878.511804;1878.43532447683
;;;0.561588666993632;1876.238413;1876.16000190678
;;;0.562609141619755;1873.965814;1873.88404485703
;;;0.563628979682212;1871.69341;1871.61177069975
;;;0.564648499248777;1869.411115;1869.3304313392
;;;0.565667700625112;1867.127749;1867.04490703386
;;;0.566686265190889;1864.840344;1864.75950955458
;;;0.567704511423778;1862.551238;1862.46283354692
;;;0.568722280094771;1860.253245;1860.1663457737
;;;0.569739571299676;1857.952085;1857.86268168251
;;;0.570756544120674;1855.643163;1855.5539531559
;;;0.571773039426917;1853.33016;1853.24152677673
;;;0.572789057209834;1851.013279;1850.92028954556
;;;0.573804756648961;1848.690562;1848.59843665851
;;;0.574819978611308;1846.360196;1846.27256868984
;;;0.575834722984142;1844.028823;1843.93507577224
;;;0.576848989755583;1841.694698;1841.60007287207
;;;0.57786277911573;1839.352162;1839.259589381
;;;0.578876250098251;1837.004355;1836.91226430875
;;;0.579889243503025;1834.659904;1834.56816967095
;;;0.580901759415865;1832.307324;1832.21748615758
;;;0.581913797820499;1829.957005;1829.86271604439
;;;0.582925517873812;1827.605592;1827.5120865804
;;;0.58393676044642;1825.252009;1825.1582547678
