Parameter;Value;1-sigma errorCount;2-sigma errorCount;3-sigma errorCount;;s;I;Ifit;abwAbs;abwRel
1.12860092385325;1623.97697891286;;;;;1.12860092385325;1623.941249;1623.97697891286;-0.0357299128561408;-2.20019738264194e-05
1.13138203988192;1624.27405764453;;;;;1.13138203988192;1624.237763;1624.27405764453;-0.0362946445275156;-2.23456475119004e-05
1.13414150766779;1624.59055464512;;;;;1.13414150766779;1624.554078;1624.59055464512;-0.0364766451243668;-2.24533277274915e-05
1.13687948701364;1624.92607311908;;;;;1.13687948701364;1624.889445;1624.92607311908;-0.0366281190811151;-2.25419145861429e-05
1.13959565934895;1625.28084217841;;;;;1.13959565934895;1625.244039;1625.28084217841;-0.0368031784123559;-2.26447090585858e-05
1.14229034259396;1625.65444255305;;;;;1.14229034259396;1625.616913;1625.65444255305;-0.0375295530491258;-2.30863450970541e-05
1.14496305998181;1626.0459861009;;;;;1.14496305998181;1626.008191;1626.0459861009;-0.0377951009008939;-2.32441024037215e-05
1.14761412939591;1626.45525358595;;;;;1.14761412939591;1626.416711;1626.45525358595;-0.0385425859540192;-2.3697854119023e-05
1.15024323274397;1626.88243361244;;;;;1.15024323274397;1626.843925;1626.88243361244;-0.0385086124417739;-2.36707479125719e-05
1.15285052872491;1627.32700187403;;;;;1.15285052872491;1627.288163;1627.32700187403;-0.0388388740298069;-2.38672380915038e-05
1.15543585868039;1627.78866607593;;;;;1.15543585868039;1627.749837;1627.78866607593;-0.0388290759306074;-2.38544492820658e-05
1.15799922256078;1628.26798033622;;;;;1.15799922256078;1628.228154;1628.26798033622;-0.0398263362187663;-2.4459923580689e-05
1.16054046073094;1628.76356551683;;;;;1.16054046073094;1628.723915;1628.76356551683;-0.0396505168273507;-2.43445291508172e-05
1.16305973260678;1629.27608137696;;;;;1.16305973260678;1629.235719;1629.27608137696;-0.0403623769589103;-2.47738104978966e-05
1.16555672019692;1629.80497915744;;;;;1.16555672019692;1629.76455;1629.80497915744;-0.0404291574448052;-2.48067473579575e-05
1.16803158223485;1630.35005916175;;;;;1.16803158223485;1630.309305;1630.35005916175;-0.040754161753739;-2.49978096970618e-05
1.1704841597022;1630.91194283178;;;;;1.1704841597022;1630.87057;1630.91194283178;-0.0413728317817004;-2.53685562439822e-05
1.17291461178064;1631.48997068177;;;;;1.17291461178064;1631.447887;1631.48997068177;-0.0420836817718282;-2.5795296378859e-05
1.17532262007835;1632.08358213595;;;;;1.17532262007835;1632.040982;1632.08358213595;-0.04260013594876;-2.61023690082557e-05
1.17770818456945;1632.69323553022;;;;;1.17770818456945;1632.650237;1632.69323553022;-0.0429985302212117;-2.63366453186089e-05
1.18007130542134;1633.31868897743;;;;;1.18007130542134;1633.274931;1633.31868897743;-0.0437579774320511;-2.6791556400893e-05
1.18241214166926;1633.95892405571;;;;;1.18241214166926;1633.915028;1633.95892405571;-0.0438960557071368;-2.68655682547139e-05
1.184730374605;1634.61462080248;;;;;1.184730374605;1634.570333;1634.61462080248;-0.0442878024784932;-2.70944612075577e-05
1.1870260050299;1635.28521087879;;;;;1.1870260050299;1635.240083;1635.28521087879;-0.0451278787936644;-2.75970967583385e-05
1.18929903246188;1635.97034980985;;;;;1.18929903246188;1635.924954;1635.97034980985;-0.0453958098546536;-2.77493229403075e-05
1.19154945691779;1636.66979761571;;;;;1.19154945691779;1636.623328;1636.66979761571;-0.0464696157052913;-2.83935924108319e-05
1.19377727837213;1637.38301637467;;;;;1.19377727837213;1637.33559;1637.38301637467;-0.0474263746691577;-2.89655797863391e-05
1.19598233799913;1638.10949457313;;;;;1.19598233799913;1638.061299;1638.10949457313;-0.0481955731349899;-2.94223257483784e-05
1.19816447601035;1638.8484980779;;;;;1.19816447601035;1638.799776;1638.8484980779;-0.0487220778989013;-2.97303420542457e-05
1.20032401143113;1639.59964747728;;;;;1.20032401143113;1639.550054;1639.59964747728;-0.0495934772798137;-3.02482239921988e-05
1.20246046589132;1640.36245425845;;;;;1.20246046589132;1640.311893;1640.36245425845;-0.0505612584497612;-3.0824173540124e-05
1.20457415875163;1641.13580402861;;;;;1.20457415875163;1641.084333;1641.13580402861;-0.0514710286061018;-3.1364036308853e-05
1.20666492985824;1641.91832083263;;;;;1.20666492985824;1641.866889;1641.91832083263;-0.0514318326322609;-3.13252145937276e-05
1.20873278025222;1642.71084355117;;;;;1.20873278025222;1642.658491;1642.71084355117;-0.0523525511739535;-3.18706240285422e-05
1.21077754983655;1643.5113741091;;;;;1.21077754983655;1643.457691;1643.5113741091;-0.0536831091008025;-3.26647344770633e-05
1.21279923890692;1644.31873129756;;;;;1.21279923890692;1644.264217;1644.31873129756;-0.0545142975624913;-3.31542199841543e-05
1.21479784761657;1645.13228975976;;;;;1.21479784761657;1645.077315;1645.13228975976;-0.0549747597551686;-3.3417736208446e-05
1.2167733759001;1645.95045203627;;;;;1.2167733759001;1645.893662;1645.95045203627;-0.0567900362682394;-3.45040737317326e-05
1.21872566443213;1646.77240404448;;;;;1.21872566443213;1646.715594;1646.77240404448;-0.0568100444836546;-3.44990019470567e-05
