Parameter;Value;1-sigma errorCount;2-sigma errorCount;3-sigma errorCount;;s;I;Ifit;abwAbs;abwRel
1.12860092385325;1623.97686260946;;;;;1.12860092385325;1623.941249;1623.97686260946;-0.0356136094576414;-2.19303558423507e-05
1.13138203988192;1624.27404621754;;;;;1.13138203988192;1624.237763;1624.27404621754;-0.0362832175396761;-2.23386122193467e-05
1.13414150766779;1624.5905207856;;;;;1.13414150766779;1624.554078;1624.5905207856;-0.0364427856038674;-2.24324853800696e-05
1.13687948701364;1624.92637045178;;;;;1.13687948701364;1624.889445;1624.92637045178;-0.0369254517784157;-2.27249010029822e-05
1.13959565934895;1625.28066174791;;;;;1.13959565934895;1625.244039;1625.28066174791;-0.036622747914862;-2.25336915786479e-05
1.14229034259396;1625.65423578086;;;;;1.14229034259396;1625.616913;1625.65423578086;-0.0373227808574939;-2.29591489600194e-05
1.14496305998181;1626.04550502414;;;;;1.14496305998181;1626.008191;1626.04550502414;-0.0373140241358669;-2.2948238724996e-05
1.14761412939591;1626.45502271074;;;;;1.14761412939591;1626.416711;1626.45502271074;-0.0383117107351154;-2.35559008192676e-05
1.15024323274397;1626.88234891668;;;;;1.15024323274397;1626.843925;1626.88234891668;-0.0384239166828593;-2.36186865208101e-05
1.15285052872491;1627.32663335328;;;;;1.15285052872491;1627.288163;1627.32663335328;-0.0384703532847652;-2.36407749773359e-05
1.15543585868039;1627.78881790971;;;;;1.15543585868039;1627.749837;1627.78881790971;-0.0389809097109719;-2.39477276083253e-05
1.15799922256078;1628.26740113827;;;;;1.15799922256078;1628.228154;1628.26740113827;-0.0392471382742769;-2.41042007398411e-05
1.16054046073094;1628.76311512296;;;;;1.16054046073094;1628.723915;1628.76311512296;-0.0392001229581638;-2.40679974040682e-05
1.16305973260678;1629.27586787009;;;;;1.16305973260678;1629.235719;1629.27586787009;-0.0401488700915706;-2.46427632437456e-05
1.16555672019692;1629.80442483967;;;;;1.16555672019692;1629.76455;1629.80442483967;-0.0398748396714836;-2.44666259745824e-05
1.16803158223485;1630.35004950142;;;;;1.16803158223485;1630.309305;1630.35004950142;-0.0407445014172936;-2.49918842346873e-05
1.1704841597022;1630.91160518723;;;;;1.1704841597022;1630.87057;1630.91160518723;-0.0410351872299088;-2.51615229220237e-05
1.17291461178064;1631.48968438332;;;;;1.17291461178064;1631.447887;1631.48968438332;-0.041797383322546;-2.56198090393224e-05
1.17532262007835;1632.08342369943;;;;;1.17532262007835;1632.040982;1632.08342369943;-0.0424416994308103;-2.60052902463269e-05
1.17770818456945;1632.69297209436;;;;;1.17770818456945;1632.650237;1632.69297209436;-0.0427350943559759;-2.61752905720344e-05
1.18007130542134;1633.31830904926;;;;;1.18007130542134;1633.274931;1633.31830904926;-0.043378049256944;-2.65589389965014e-05
1.18241214166926;1633.95896922304;;;;;1.18241214166926;1633.915028;1633.95896922304;-0.0439412230398375;-2.68932118787254e-05
1.184730374605;1634.61442927129;;;;;1.184730374605;1634.570333;1634.61442927129;-0.0440962712893906;-2.69772859565234e-05
1.1870260050299;1635.28542981287;;;;;1.1870260050299;1635.240083;1635.28542981287;-0.0453468128694112;-2.77309817321859e-05
1.18929903246188;1635.97036960498;;;;;1.18929903246188;1635.924954;1635.97036960498;-0.0454156049768244;-2.77614232032947e-05
1.19154945691779;1636.66989789275;;;;;1.19154945691779;1636.623328;1636.66989789275;-0.0465698927544054;-2.84548631060484e-05
1.19377727837213;1637.38267504005;;;;;1.19377727837213;1637.33559;1637.38267504005;-0.0470850400511154;-2.87571102336543e-05
1.19598233799913;1638.10911879925;;;;;1.19598233799913;1638.061299;1638.10911879925;-0.0478197992522382;-2.91929241484621e-05
1.19816447601035;1638.8480587442;;;;;1.19816447601035;1638.799776;1638.8480587442;-0.0482827441953759;-2.94622594550415e-05
1.20032401143113;1639.59945593159;;;;;1.20032401143113;1639.550054;1639.59945593159;-0.0494019315854075;-3.01313957843995e-05
1.20246046589132;1640.36209600492;;;;;1.20246046589132;1640.311893;1640.36209600492;-0.050203004921741;-3.0605767803051e-05
1.20457415875163;1641.13575900459;;;;;1.20457415875163;1641.084333;1641.13575900459;-0.0514260045863466;-3.1336600778058e-05
1.20666492985824;1641.91870859094;;;;;1.20666492985824;1641.866889;1641.91870859094;-0.0518195909442056;-3.15613837463809e-05
1.20873278025222;1642.71066411412;;;;;1.20873278025222;1642.658491;1642.71066411412;-0.0521731141234341;-3.17613882674254e-05
1.21077754983655;1643.51086838145;;;;;1.21077754983655;1643.457691;1643.51086838145;-0.0531773814502685;-3.23570127430001e-05
1.21279923890692;1644.31844476473;;;;;1.21279923890692;1644.264217;1644.31844476473;-0.0542277647275569;-3.29799579452606e-05
1.21479784761657;1645.13186460076;;;;;1.21479784761657;1645.077315;1645.13186460076;-0.054549600764858;-3.31592930420161e-05
1.2167733759001;1645.9503227774;;;;;1.2167733759001;1645.893662;1645.9503227774;-0.0566607774021577;-3.44255395778769e-05
1.21872566443213;1646.77239413492;;;;;1.21872566443213;1646.715594;1646.77239413492;-0.0568001349236056;-3.44929841744157e-05
