Parameter;Value;1-sigma errorCount;2-sigma errorCount;3-sigma errorCount;;s;I;Ifit;abwAbs;abwRel
0.351064466273022;2124.42530816596;;;;;0.351064466273022;2124.424798;2124.42530816596;-0.000510165958985453;-2.40143101071753e-07
0.352154182329895;2113.77079729405;;;;;0.352154182329895;2113.764988;2113.77079729405;-0.00580929404941344;-2.74831595867716e-06
0.353243739303861;2103.55718163245;;;;;0.353243739303861;2103.553287;2103.55718163245;-0.00389463244846411;-1.85145414310777e-06
0.354332977840845;2093.7412595005;;;;;0.354332977840845;2093.751893;2093.7412595005;0.0106334994989083;5.07868173610212e-06
0.35542189801869;2084.34946308243;;;;;0.35542189801869;2084.353785;2084.34946308243;0.00432191757226974;2.07350479720492e-06
0.356510659041201;2075.3268612443;;;;;0.356510659041201;2075.34243;2075.3268612443;0.0155687557030433;7.50177680463232e-06
0.357599101670612;2066.70027223966;;;;;0.357599101670612;2066.70281;2066.70027223966;0.00253776033741815;1.22792707550349e-06
0.35868722598316;2058.42282387039;;;;;0.35868722598316;2058.42766;2058.42282387039;0.00483612960579194;2.34942898396145e-06
0.359775032054621;2050.47843607029;;;;;0.359775032054621;2050.488764;2050.47843607029;0.0103279297068184;5.03681360665988e-06
0.360862678818219;2042.88780676441;;;;;0.360862678818219;2042.880155;2042.88780676441;-0.00765176440972937;-3.74557674908216e-06
0.361950007193063;2035.60238819921;;;;;0.361950007193063;2035.614426;2035.60238819921;0.0120378007934505;5.9135957378259e-06
0.363037176465393;2028.61138075683;;;;;0.363037176465393;2028.639335;2028.61138075683;0.0279542431669597;1.37797994373207e-05
0.364123868244235;2021.95144703736;;;;;0.364123868244235;2021.952346;2021.95144703736;0.000898962637165823;4.44601297821993e-07
0.365210400768868;2015.55627320997;;;;;0.365210400768868;2015.552195;2015.55627320997;-0.00407820997224917;-2.0233710555182e-06
0.366296615008367;2009.41801084659;;;;;0.366296615008367;2009.425935;2009.41801084659;0.00792415341175001;3.94349116020044e-06
0.367382670083742;2003.55220814366;;;;;0.367382670083742;2003.551028;2003.55220814366;-0.00118014365511954;-5.89026003643934e-07
0.36846824760168;1997.94596025533;;;;;0.36846824760168;1997.937261;1997.94596025533;-0.00869925533447713;-4.35411837212697e-06
0.369553665907211;1992.54720284363;;;;;0.369553665907211;1992.554834;1992.54720284363;0.00763115637209921;3.82983506495521e-06
0.370638765912961;1987.39804199809;;;;;0.370638765912961;1987.399634;1987.39804199809;0.00159200190637421;8.01047700290664e-07
0.371723547580201;1982.45410928213;;;;;0.371723547580201;1982.465101;1982.45410928213;0.0109917178738215;5.54446979585013e-06
0.372808170037641;1977.72548341073;;;;;0.372808170037641;1977.735908;1977.72548341073;0.0104245892691779;5.27097132989805e-06
0.373892474102785;1973.20009304705;;;;;0.373892474102785;1973.210812;1973.20009304705;0.0107189529489915;5.43223911191071e-06
0.374976300650972;1968.86085202474;;;;;0.374976300650972;1968.87661;1968.86085202474;0.0157579752622041;8.00353622068989e-06
0.376060127327418;1964.72348848491;;;;;0.376060127327418;1964.720762;1964.72348848491;-0.00272648490908978;-1.38772133008577e-06
0.377143476296231;1960.73926455835;;;;;0.377143476296231;1960.751213;1960.73926455835;0.0119484416475188;6.09380811206406e-06
0.378226666207615;1956.93875273294;;;;;0.378226666207615;1956.950456;1956.93875273294;0.011703267060966;5.98035940311308e-06
0.379309378519533;1953.29671744562;;;;;0.379309378519533;1953.30913;1953.29671744562;0.0124125543788978;6.35462876216514e-06
0.380391931711949;1949.81946027675;;;;;0.380391931711949;1949.836683;1949.81946027675;0.0172227232455953;8.8329055431948e-06
0.381474166566608;1946.4760927317;;;;;0.381474166566608;1946.494215;1946.4760927317;0.0181222682979296;9.31020917415345e-06
0.382556242259724;1943.29238066619;;;;;0.382556242259724;1943.29378;1943.29238066619;0.00139933381319679;7.20083513670687e-07
0.383637840370879;1940.23855926063;;;;;0.383637840370879;1940.254724;1940.23855926063;0.016164739372698;8.33124598164773e-06
0.384719279252517;1937.3188558652;;;;;0.384719279252517;1937.334962;1937.3188558652;0.0161061348017029;8.31355192448278e-06
0.385800240763013;1934.53694530293;;;;;0.385800240763013;1934.547156;1934.53694530293;0.0102106970748537;5.27808125182433e-06
0.38688104297334;1931.86164034685;;;;;0.38688104297334;1931.882526;1931.86164034685;0.0208856531453421;1.08110368328587e-05
0.387961526809933;1929.3272551367;;;;;0.387961526809933;1929.343836;1929.3272551367;0.0165808632973494;8.59404269366812e-06
0.389041851617939;1926.90564540492;;;;;0.389041851617939;1926.921876;1926.90564540492;0.0162305950825612;8.423068565838e-06
0.390121698735478;1924.59463318112;;;;;0.390121698735478;1924.614501;1924.59463318112;0.019867818876719;1.0323012149392e-05
0.391201227550191;1922.39542695744;;;;;0.391201227550191;1922.409206;1922.39542695744;0.0137790425578714;7.16759080994093e-06
0.392280597273786;1920.30649063252;;;;;0.392280597273786;1920.319551;1920.30649063252;0.0130603674758731;6.80114279369389e-06
0.39335964861474;1918.32529131297;;;;;0.39335964861474;1918.33677;1918.32529131297;0.0114786870265107;5.98366627070943e-06
0.394438381522139;1916.44642657696;;;;;0.394438381522139;1916.453713;1916.44642657696;0.00728642303761262;3.80203444945535e-06
0.395516796160168;1914.65932685159;;;;;0.395516796160168;1914.67682;1914.65932685159;0.0174931484104945;9.13634521908222e-06
0.396594892368898;1912.97492801327;;;;;0.396594892368898;1912.989553;1912.97492801327;0.0146249867325423;7.64509492987404e-06
0.397672670311235;1911.38886842955;;;;;0.397672670311235;1911.407788;1911.38886842955;0.0189195704460872;9.89823865156668e-06
0.398750129933862;1909.90683375439;;;;;0.398750129933862;1909.924073;1909.90683375439;0.0172392456120178;9.02614185334573e-06
0.399827271075224;1908.50946381877;;;;;0.399827271075224;1908.535173;1908.50946381877;0.0257091812288763;1.34706352770352e-05
0.400904253123746;1907.21035116062;;;;;0.400904253123746;1907.224117;1907.21035116062;0.0137658393782658;7.21773558522268e-06
0.40198075763191;1906.01236857268;;;;;0.40198075763191;1906.024631;1906.01236857268;0.0122624273160454;6.43350936635689e-06
0.403057102953392;1904.90965897287;;;;;0.403057102953392;1904.922227;1904.90965897287;0.0125680271262354;6.5976589217652e-06
0.404133129911677;1903.88570512089;;;;;0.404133129911677;1903.901237;1903.88570512089;0.015531879113496;8.15792269664666e-06
0.405208838556983;1902.97423282578;;;;;0.405208838556983;1902.989022;1902.97423282578;0.0147891742165029;7.77154993829646e-06
0.406284069616207;1902.14357542197;;;;;0.406284069616207;1902.16171;1902.14357542197;0.01813457802632;9.53366789531265e-06
0.40735914161437;1901.42195818432;;;;;0.40735914161437;1901.44137;1901.42195818432;0.0194118156846343;1.02090003882867e-05
0.408433895123886;1900.79187583694;;;;;0.408433895123886;1900.810895;1900.79187583694;0.0190191630631489;1.00058154723218e-05
0.409508330407232;1900.26070582878;;;;;0.409508330407232;1900.273653;1900.26070582878;0.0129471712239138;6.81331933612498e-06
0.410582447296387;1899.82666551691;;;;;0.410582447296387;1899.844115;1899.82666551691;0.0174494830896492;9.18469202387651e-06
0.411656245730199;1899.49653456011;;;;;0.411656245730199;1899.509266;1899.49653456011;0.0127314398941962;6.70248896495577e-06
0.412729725968855;1899.26511600768;;;;;0.412729725968855;1899.290018;1899.26511600768;0.0249019923178366;1.31112110745778e-05
0.413802887735119;1899.15598147053;;;;;0.413802887735119;1899.16821;1899.15598147053;0.012228529465574;6.43888698283021e-06
0.414875731180402;1899.12957625281;;;;;0.414875731180402;1899.160101;1899.12957625281;0.0305247471912935;1.60727614144909e-05
0.415948415467429;1899.23487793013;;;;;0.415948415467429;1899.267022;1899.23487793013;0.0321440698724018;1.69244605945682e-05
0.417020622245649;1899.45608889645;;;;;0.417020622245649;1899.478308;1899.45608889645;0.0222191035531978;1.16974768596293e-05
0.41809251072331;1899.79797252974;;;;;0.41809251072331;1899.814849;1899.79797252974;0.0168764702614226;8.88321842010331e-06
0.419164080727261;1900.25090761371;;;;;0.419164080727261;1900.274634;1900.25090761371;0.0237263862934469;1.2485766988061e-05
0.420235332512214;1900.83944016476;;;;;0.420235332512214;1900.858514;1900.83944016476;0.019073835240988;1.0034326647937e-05
0.421306265796524;1901.54969907664;;;;;0.421306265796524;1901.570578;1901.54969907664;0.0208789233636253;1.09798308856803e-05
0.422376880833299;1902.40401662453;;;;;0.422376880833299;1902.419723;1902.40401662453;0.0157063754734281;8.25599907504119e-06
0.4234471774466;1903.39329118076;;;;;0.4234471774466;1903.410039;1903.39329118076;0.0167478192420276;8.79884990562857e-06
0.424517314948139;1904.52924086963;;;;;0.424517314948139;1904.544876;1904.52924086963;0.0156351303680822;8.20937882068691e-06
0.425586974884771;1905.80607306664;;;;;0.425586974884771;1905.826854;1905.80607306664;0.0207809333633122;1.09038936667812e-05
0.426656316507676;1907.24175780859;;;;;0.426656316507676;1907.265035;1907.24175780859;0.0232771914140812;1.22044870465951e-05
0.427725339745002;1908.84362137709;;;;;0.427725339745002;1908.859622;1908.84362137709;0.0160006229059491;8.38229418315448e-06
0.428793885550329;1910.59559602411;;;;;0.428793885550329;1910.617032;1910.59559602411;0.0214359758897444;1.12193995608349e-05
0.429862272060432;1912.53037665516;;;;;0.429862272060432;1912.553394;1912.53037665516;0.0230173448373989;1.20348769919879e-05
0.430930340285529;1914.63721800649;;;;;0.430930340285529;1914.661417;1914.63721800649;0.0241989935052516;1.2638784743032e-05
0.431998090043932;1916.92973655642;;;;;0.431998090043932;1916.945067;1916.92973655642;0.015330443583025;7.99733067313037e-06
0.433065521580193;1919.38256740696;;;;;0.433065521580193;1919.400951;1919.38256740696;0.0183835930354235;9.57777635040021e-06
0.434132475554993;1922.01187621628;;;;;0.434132475554993;1922.026491;1922.01187621628;0.0146147837233457;7.60384094172492e-06
0.435199270359294;1924.83978208292;;;;;0.435199270359294;1924.861426;1924.83978208292;0.0216439170767444;1.12444027317447e-05
0.436265587652561;1927.87440024607;;;;;0.436265587652561;1927.89636;1927.87440024607;0.0219597539296501;1.13905261637872e-05
0.437331745733121;1931.11104981662;;;;;0.437331745733121;1931.133687;1931.11104981662;0.0226371833834946;1.17222248961237e-05
0.438397426243749;1934.55708182962;;;;;0.438397426243749;1934.573796;1934.55708182962;0.0167141703800553;8.63971713801467e-06
0.439462788481223;1938.2142261555;;;;;0.439462788481223;1938.233261;1938.2142261555;0.0190348444989468;9.82071914766649e-06
0.440527832364598;1942.08874561104;;;;;0.440527832364598;1942.107373;1942.08874561104;0.0186273889630684;9.59132807075151e-06
0.44159255781217;1946.17792380783;;;;;0.44159255781217;1946.196072;1946.17792380783;0.0181481921713385;9.32495570843925e-06
0.442656965060687;1950.48430604972;;;;;0.442656965060687;1950.499945;1950.48430604972;0.015638950281982;8.01791885309796e-06
0.44372105381387;1955.00461825018;;;;;0.44372105381387;1955.016001;1955.00461825018;0.0113827498196315;5.82233077059685e-06
0.444784665118265;1959.7320468108;;;;;0.444784665118265;1959.74847;1959.7320468108;0.016423189203806;8.38025361683586e-06
0.44584811720987;1964.67132054293;;;;;0.44584811720987;1964.686528;1964.67132054293;0.0152074570651166;7.74039870909962e-06
0.44691109178338;1969.80395579273;;;;;0.44691109178338;1969.817495;1969.80395579273;0.013539207272288;6.87333080686643e-06
0.447973748046989;1975.1381839826;;;;;0.447973748046989;1975.15291;1975.1381839826;0.0147260173957875;7.45563410368441e-06
0.4490360859134;1980.65748060329;;;;;0.4490360859134;1980.669496;1980.65748060329;0.0120153967093302;6.06633097222706e-06
0.450098105400684;1986.34333781148;;;;;0.450098105400684;1986.358061;1986.34333781148;0.0147231885182464;7.41215232405493e-06
0.451159806632102;1992.19612451781;;;;;0.451159806632102;1992.206187;1992.19612451781;0.0100624821930069;5.05092407536373e-06
0.452221189411532;1998.189865247;;;;;0.452221189411532;1998.20001;1998.189865247;0.0101447529978032;5.07694572466905e-06
0.453282094763408;2004.30814653446;;;;;0.453282094763408;2004.315082;2004.30814653446;0.00693546553702618;3.46026710037308e-06
0.454342681690591;2010.53217830498;;;;;0.454342681690591;2010.538509;2010.53217830498;0.00633069501941463;3.14875591344102e-06
0.455402950312951;2016.83589279139;;;;;0.455402950312951;2016.840963;2016.83589279139;0.00507020860754892;2.5139357542635e-06
0.456462900537327;2023.20520868572;;;;;0.456462900537327;2023.207834;2023.20520868572;0.00262531428438706;1.29759990064721e-06
0.457522532375645;2029.5984951959;;;;;0.457522532375645;2029.603177;2029.5984951959;0.00468180409575325;2.30675835986497e-06
0.458581845944739;2036.00447751503;;;;;0.458581845944739;2036.007018;2036.00447751503;0.00254048497231452;1.24777810187023e-06
0.459640681941122;2042.38637596772;;;;;0.459640681941122;2042.384515;2042.38637596772;-0.00186096771813027;-9.11174024510399e-07
0.460699199580849;2048.70438080053;;;;;0.460699199580849;2048.70522;2048.70438080053;0.000839199473375629;4.09624315486261e-07
0.46175739897814;2054.93658886292;;;;;0.46175739897814;2054.934682;2054.93658886292;-0.00190686292125974;-9.27943324896272e-07
0.462815279928817;2061.04398622516;;;;;0.462815279928817;2061.044086;2061.04398622516;9.97748416011746e-05;4.84098531801976e-08
0.463872683337787;2067.004432509;;;;;0.463872683337787;2066.999819;2067.004432509;-0.00461350899922763;-2.23198326232056e-06
0.464929927572709;2072.77071688158;;;;;0.464929927572709;2072.770698;2072.77071688158;-1.88815834007983e-05;-9.10934500329291e-09
0.465986694276916;2078.32192912953;;;;;0.465986694276916;2078.311551;2078.32192912953;-0.0103781295297267;-4.99353887762072e-06
0.467043142661564;2083.61512707062;;;;;0.467043142661564;2083.605818;2083.61512707062;-0.00930907061774633;-4.46776954514452e-06
0.468099113524771;2088.63035442707;;;;;0.468099113524771;2088.621078;2088.63035442707;-0.00927642707347331;-4.44141216958135e-06
0.469154925225927;2093.32770335978;;;;;0.469154925225927;2093.321695;2093.32770335978;-0.0060083597772973;-2.87025152017894e-06
0.470210259410566;2097.68760397532;;;;;0.470210259410566;2097.681698;2097.68760397532;-0.00590597532345782;-2.81547735726005e-06
0.471265275178026;2101.68941387458;;;;;0.471265275178026;2101.683172;2101.68941387458;-0.00624187458106462;-2.9699407904212e-06
0.472319813433413;2105.3072560965;;;;;0.472319813433413;2105.300469;2105.3072560965;-0.00678709649855591;-3.22381370188918e-06
0.473374192522741;2108.51423857985;;;;;0.473374192522741;2108.509331;2108.51423857985;-0.00490757985335222;-2.32751156525577e-06
0.474428094098678;2111.31150016385;;;;;0.474428094098678;2111.308673;2111.31150016385;-0.00282716384663217;-1.33905756310611e-06
0.475481677357074;2113.67861629132;;;;;0.475481677357074;2113.672907;2113.67861629132;-0.00570929131663434;-2.70112338466679e-06
0.476534782996093;2115.60449679751;;;;;0.476534782996093;2115.603665;2115.60449679751;-0.000831797512091725;-3.93172656037975e-07
0.477587570416976;2117.09392570729;;;;;0.477587570416976;2117.091425;2117.09392570729;-0.00250070728770879;-1.18119947876544e-06
0.478640039402757;2118.14124547887;;;;;0.478640039402757;2118.139447;2118.14124547887;-0.00179847887284268;-8.4908426373435e-07
0.479692190051197;2118.74751559153;;;;;0.479692190051197;2118.750674;2118.74751559153;0.00315840847042637;1.49069378912036e-06
0.480744022248526;2118.92425970826;;;;;0.480744022248526;2118.92566;2118.92425970826;0.00140029174326628;6.60849868261202e-07
0.481795377069214;2118.67185271227;;;;;0.481795377069214;2118.67647;2118.67185271227;0.00461728772734205;2.179326477035e-06
0.482846254248894;2118.00994980328;;;;;0.482846254248894;2118.017907;2118.00994980328;0.00795719671668849;3.7569071962943e-06
0.483896972393156;2116.94860464014;;;;;0.483896972393156;2116.96156;2116.94860464014;0.0129553598553684;6.11978984416157e-06
0.484947212879189;2115.51893559208;;;;;0.484947212879189;2115.524007;2115.51893559208;0.00507140792251448;2.39723487218005e-06
0.485997135079316;2113.72009178426;;;;;0.485997135079316;2113.72933;2113.72009178426;0.00923821573996975;4.37057650137719e-06
0.48704657971254;2111.58178807715;;;;;0.48704657971254;2111.595142;2111.58178807715;0.013353922852275;6.32409242977648e-06
0.488095865247678;2109.12958640232;;;;;0.488095865247678;2109.141614;2109.12958640232;0.0120275976837547;5.70260318411921e-06
0.489144673191686;2106.37865009765;;;;;0.489144673191686;2106.391944;2106.37865009765;0.0132939023465042;6.31121970646133e-06
0.490193003591772;2103.35601963014;;;;;0.490193003591772;2103.379108;2103.35601963014;0.0230883698554862;1.09767990790019e-05
0.491241015639896;2100.0914471885;;;;;0.491241015639896;2100.111086;2100.0914471885;0.0196388114964066;9.35132033125535e-06
0.492288709421479;2096.6014313874;;;;;0.492288709421479;2096.625326;2096.6014313874;0.0238946125959956;1.13967013083746e-05
0.493336084706536;2092.91486566275;;;;;0.493336084706536;2092.939742;2092.91486566275;0.0248763372519534;1.18858353887349e-05
0.494382982604199;2089.05239591534;;;;;0.494382982604199;2089.076046;2089.05239591534;0.0236500846585841;1.13208347316353e-05
0.49542940294955;2085.03713372487;;;;;0.49542940294955;2085.062431;2085.03713372487;0.0252972751309244;1.2132622388094e-05
0.496475664028442;2080.89552212764;;;;;0.496475664028442;2080.918507;2080.89552212764;0.0229848723570285;1.1045541802675e-05
0.497521447621907;2076.63868939349;;;;;0.497521447621907;2076.662889;2076.63868939349;0.0241996065105923;1.16531222466471e-05
0.498566912934855;2072.2911956322;;;;;0.498566912934855;2072.325424;2072.2911956322;0.034228367801461;1.65168884216039e-05
0.499611900627121;2067.87915158802;;;;;0.499611900627121;2067.909462;2067.87915158802;0.0303104119784621;1.46575140427797e-05
0.500656570100094;2063.41290826683;;;;;0.500656570100094;2063.445239;2063.41290826683;0.0323307331718752;1.56683262345956e-05
0.501700761919076;2058.90855413044;;;;;0.501700761919076;2058.936185;2058.90855413044;0.0276308695556509;1.34199737500125e-05
0.50274463547215;2054.38097852666;;;;;0.50274463547215;2054.413422;2054.38097852666;0.0324434733374801;1.57920859502056e-05
0.503788190624107;2049.84518003081;;;;;0.503788190624107;2049.876571;2049.84518003081;0.0313909691890331;1.53135899171331e-05
0.504831268217044;2045.31056441663;;;;;0.504831268217044;2045.349106;2045.31056441663;0.0385415833711704;1.88435232196349e-05
0.505874027461083;2040.80477995368;;;;;0.505874027461083;2040.841305;2040.80477995368;0.0365250463214579;1.78970536474211e-05
0.506916309209604;2036.30879452277;;;;;0.506916309209604;2036.350294;2036.30879452277;0.0414994772318096;2.03793410957268e-05
0.507958272657776;2031.85844237009;;;;;0.507958272657776;2031.895664;2031.85844237009;0.037221629911528;1.83186718545643e-05
0.508999917665222;2027.44525288252;;;;;0.508999917665222;2027.482139;2027.44525288252;0.0368861174829362;1.81930665495921e-05
0.510041085259466;2023.08694436303;;;;;0.510041085259466;2023.118328;2023.08694436303;0.0313836369741693;1.55125068760532e-05
0.511081934351649;2018.77541493688;;;;;0.511081934351649;2018.815336;2018.77541493688;0.0399210631239839;1.97744996345639e-05
0.512122306086132;2014.53254283129;;;;;0.512122306086132;2014.567466;2014.53254283129;0.0349231687066549;1.73353185217451e-05
0.513162359357637;2010.34829897461;;;;;0.513162359357637;2010.385154;2010.34829897461;0.0368550253883768;1.83323207073269e-05
0.514201935115923;2006.22977110795;;;;;0.514201935115923;2006.266718;2006.22977110795;0.0369468920521285;1.84157428923309e-05
0.515241192550536;2002.18870195601;;;;;0.515241192550536;2002.222804;2002.18870195601;0.0341020439918793;1.70320924942773e-05
0.516279972417444;1998.21246264901;;;;;0.516279972417444;1998.251423;1998.21246264901;0.0389603509916014;1.94972216925084e-05
0.517318433992148;1994.31693044904;;;;;0.517318433992148;1994.352826;1994.31693044904;0.0358955509561838;1.79985960800016e-05
0.518356577124682;1990.49320179439;;;;;0.518356577124682;1990.528874;1990.49320179439;0.0356722056062608;1.79209686793324e-05
0.519394242852714;1986.73982230477;;;;;0.519394242852714;1986.778177;1986.73982230477;0.0383546952268716;1.93049710686809e-05
0.520431430894788;1983.06590768275;;;;;0.520431430894788;1983.101535;1983.06590768275;0.0356273172467354;1.79654529119889e-05
0.521468300695842;1979.46501835968;;;;;0.521468300695842;1979.500867;1979.46501835968;0.0358486403215466;1.81099391867791e-05
0.522504852101537;1975.93799989286;;;;;0.522504852101537;1975.974801;1975.93799989286;0.0368011071434466;1.86242795833339e-05
0.523540926077666;1972.48112915638;;;;;0.523540926077666;1972.516852;1972.48112915638;0.0357228436178048;1.81102856391742e-05
0.524576522444172;1969.09597034836;;;;;0.524576522444172;1969.135258;1969.09597034836;0.0392876516427805;1.99517282945225e-05
0.525611800501423;1965.78509379729;;;;;0.525611800501423;1965.821758;1965.78509379729;0.0366642027129274;1.86508276061758e-05
0.526646760090737;1962.5363973404;;;;;0.526646760090737;1962.576646;1962.5363973404;0.0402486595980918;2.05080701842265e-05
0.527681083062259;1959.35665084706;;;;;0.527681083062259;1959.398164;1959.35665084706;0.0415131529375685;2.11866856365843e-05
0.528715246890633;1956.24158742489;;;;;0.528715246890633;1956.282635;1956.24158742489;0.0410475751102695;2.09824359608802e-05
0.529748933175527;1953.18803695237;;;;;0.529748933175527;1953.225712;1953.18803695237;0.0376750476257257;1.92886297749728e-05
0.530782141939943;1950.19387459669;;;;;0.530782141939943;1950.233534;1950.19387459669;0.0396594033120437;2.03357201179393e-05
0.531815032314615;1947.2552499793;;;;;0.531815032314615;1947.297391;1947.2552499793;0.0421410207013651;2.16407729482574e-05
0.532847445191596;1944.37276940088;;;;;0.532847445191596;1944.41356;1944.37276940088;0.04079059912101;2.09783556133038e-05
0.533879539678238;1941.5374714099;;;;;0.533879539678238;1941.5829;1941.5374714099;0.0454285900959803;2.33977081771684e-05
0.534911156686381;1938.7568593143;;;;;0.534911156686381;1938.80453;1938.7568593143;0.0476706857014051;2.45876698572626e-05
0.535942455299324;1936.02539205295;;;;;0.535942455299324;1936.068968;1936.02539205295;0.0435759470533412;2.25074353101977e-05
0.53697327644932;1933.33852124308;;;;;0.53697327644932;1933.379139;1933.33852124308;0.0406177569243482;2.10086868659175e-05
0.538003620051406;1930.68589205437;;;;;0.538003620051406;1930.733827;1930.68589205437;0.0479349456281852;2.48273195185414e-05
0.539033645203398;1928.08056862067;;;;;0.539033645203398;1928.123417;1928.08056862067;0.0428483793348278;2.22228405905138e-05
0.540063352143631;1925.5079534546;;;;;0.540063352143631;1925.556898;1925.5079534546;0.0489445453963526;2.5418384389051e-05
0.541092422276457;1922.97486790742;;;;;0.541092422276457;1923.017867;1922.97486790742;0.0429990925795209;2.2360214804765e-05
0.542121333299245;1920.46986535612;;;;;0.542121333299245;1920.514193;1920.46986535612;0.0443276438784324;2.30811331881849e-05
0.543149607647126;1917.99227327716;;;;;0.543149607647126;1918.038529;1917.99227327716;0.0462557228377136;2.41161593671582e-05
0.544177563562687;1915.54457407732;;;;;0.544177563562687;1915.592765;1915.54457407732;0.0481909226843982;2.51571855797848e-05
0.545205041963868;1913.12338607524;;;;;0.545205041963868;1913.173021;1913.12338607524;0.0496349247616763;2.59437720566081e-05
0.5462322021123;1910.72150354516;;;;;0.5462322021123;1910.77406;1910.72150354516;0.0525564548445345;2.75053215054293e-05
0.5472588846414;1908.3430454866;;;;;0.5472588846414;1908.395814;1908.3430454866;0.052768513398405;2.76507174304696e-05
0.548285248784597;1905.9826599762;;;;;0.548285248784597;1906.035554;1905.9826599762;0.0528940238002633;2.77508064785361e-05
0.549311135507598;1903.64028288789;;;;;0.549311135507598;1903.690751;1903.64028288789;0.0504681121133217;2.65106672850152e-05
0.5503365446144;1901.30916190287;;;;;0.5503365446144;1901.363997;1901.30916190287;0.0548350971314449;2.88398734897497e-05
0.551361635448621;1898.99037223394;;;;;0.551361635448621;1899.04811;1898.99037223394;0.0577377660597449;3.04035299346602e-05
0.552386248655115;1896.68604968487;;;;;0.552386248655115;1896.741439;1896.68604968487;0.0553893151306966;2.92023540962436e-05
0.553410384445657;1894.38695396844;;;;;0.553410384445657;1894.447403;1894.38695396844;0.0604490315611201;3.1908529878103e-05
0.55443420176021;1892.09723230995;;;;;0.55443420176021;1892.157524;1892.09723230995;0.0602916900506898;3.18639908601446e-05
0.55545754164154;1889.81660818228;;;;;0.55545754164154;1889.877514;1889.81660818228;0.0609058177235511;3.2227388956357e-05
0.556480403991847;1887.53630266914;;;;;0.556480403991847;1887.599012;1887.53630266914;0.0627093308578424;3.32217438445249e-05
0.557502947960469;1885.26095939332;;;;;0.557502947960469;1885.325807;1885.26095939332;0.0648476066830881;3.43959682948784e-05
0.55852501437521;1882.98801476749;;;;;0.55852501437521;1883.054867;1882.98801476749;0.0668522325129288;3.55020098906809e-05
0.559546603340436;1880.71888757446;;;;;0.559546603340436;1880.781585;1880.71888757446;0.0626974255385448;3.33358355050806e-05
0.56056787390619;1878.44465089426;;;;;0.56056787390619;1878.511804;1878.44465089426;0.0671531057405446;3.57480350123712e-05
0.561588666993632;1876.17572628903;;;;;0.561588666993632;1876.238413;1876.17572628903;0.0626867109738214;3.3410845092756e-05
0.562609141619755;1873.89791734088;;;;;0.562609141619755;1873.965814;1873.89791734088;0.0678966591233348;3.6231535610785e-05
0.563628979682212;1871.61933164065;;;;;0.563628979682212;1871.69341;1871.61933164065;0.0740783593519154;3.95782551544675e-05
0.564648499248777;1869.34035910654;;;;;0.564648499248777;1869.411115;1869.34035910654;0.0707558934554982;3.78492953678079e-05
0.565667700625112;1867.05801952108;;;;;0.565667700625112;1867.127749;1867.05801952108;0.0697294789165426;3.73458532518133e-05
0.566686265190889;1864.7676531443;;;;;0.566686265190889;1864.840344;1864.7676531443;0.0726908556987382;3.89796670436782e-05
0.567704511423778;1862.4746181734;;;;;0.567704511423778;1862.551238;1862.4746181734;0.0766198265951061;4.11370302367521e-05
0.568722280094771;1860.17742513931;;;;;0.568722280094771;1860.253245;1860.17742513931;0.0758198606874885;4.07578166528012e-05
0.569739571299676;1857.87584737125;;;;;0.569739571299676;1857.952085;1857.87584737125;0.0762376287473217;4.10331511575669e-05
0.570756544120674;1855.56530169502;;;;;0.570756544120674;1855.643163;1855.56530169502;0.0778613049842534;4.1959201282199e-05
0.571773039426917;1853.25235717736;;;;;0.571773039426917;1853.33016;1853.25235717736;0.0778028226388869;4.1980012152226e-05
0.572789057209834;1850.93580290572;;;;;0.572789057209834;1851.013279;1850.93580290572;0.0774760942811099;4.1856044556831e-05
0.573804756648961;1848.60964846421;;;;;0.573804756648961;1848.690562;1848.60964846421;0.0809135357901596;4.37680255708254e-05
0.574819978611308;1846.28211348077;;;;;0.574819978611308;1846.360196;1846.28211348077;0.0780825192284738;4.22899710455379e-05
0.575834722984142;1843.94667622833;;;;;0.575834722984142;1844.028823;1843.94667622833;0.0821467716746156;4.4547444513895e-05
0.576848989755583;1841.61100225397;;;;;0.576848989755583;1841.694698;1841.61100225397;0.0836957460292069;4.54449622513964e-05
0.57786277911573;1839.26963609784;;;;;0.57786277911573;1839.352162;1839.26963609784;0.0825259021567035;4.48668307579392e-05
0.578876250098251;1836.92496768231;;;;;0.578876250098251;1837.004355;1836.92496768231;0.0793873176903617;4.32156393501646e-05
0.579889243503025;1834.57986213833;;;;;0.579889243503025;1834.659904;1834.57986213833;0.0800418616713614;4.36276290209705e-05
0.580901759415865;1832.22527515594;;;;;0.580901759415865;1832.307324;1832.22527515594;0.0820488440610916;4.4778975113179e-05
0.581913797820499;1829.874818862;;;;;0.581913797820499;1829.957005;1829.874818862;0.0821861379968141;4.4911513096896e-05
0.582925517873812;1827.52280075682;;;;;0.582925517873812;1827.605592;1827.52280075682;0.0827912431791447;4.53003884106876e-05
0.58393676044642;1825.16707089174;;;;;0.58393676044642;1825.252009;1825.16707089174;0.0849381082648506;4.65350033014814e-05
0.584947525418145;1822.81611602182;;;;;0.584947525418145;1822.896994;1822.81611602182;0.0808779781814337;4.43678268424605e-05
0.585957812870214;1820.46081383781;;;;;0.585957812870214;1820.546885;1820.46081383781;0.0860711621919563;4.72776410764924e-05
