Parameter;Value;1-sigma errorCount;2-sigma errorCount;3-sigma errorCount;;s;I;Ifit;abwAbs;abwRel
0.281903946520918;3647.54174426065;;;;;0.281903946520918;3647.542791;3647.54174426065;0.00104673935447863;2.86971096558859e-07
0.2830089434962;3629.13167817884;;;;;0.2830089434962;3629.128612;3629.13167817884;-0.00306617883688887;-8.44880180534331e-07
0.284113622057803;3609.45076874562;;;;;0.284113622057803;3609.439417;3609.45076874562;-0.0113517456215959;-3.14501625048218e-06
0.285218141438538;3588.55914363138;;;;;0.285218141438538;3588.540881;3588.55914363138;-0.0182626313844594;-5.08915238534784e-06
0.28632250164668;3566.47836650271;;;;;0.28632250164668;3566.494977;3566.47836650271;0.0166104972940957;4.65737296735738e-06
0.287426702689712;3543.31950765074;;;;;0.287426702689712;3543.314176;3543.31950765074;-0.00533165074193676;-1.50470730991052e-06
0.288530585428026;3519.11785221562;;;;;0.288530585428026;3519.102619;3519.11785221562;-0.0152332156203556;-4.32872162866462e-06
0.289634308966938;3493.92518013046;;;;;0.289634308966938;3493.900513;3493.92518013046;-0.0246671304648771;-7.06005519421529e-06
0.290737714118951;3467.80408121339;;;;;0.290737714118951;3467.783898;3467.80408121339;-0.0201832133943753;-5.82020506122534e-06
0.291840960145752;3440.80656416248;;;;;0.291840960145752;3440.792547;3440.80656416248;-0.0140171624830145;-4.07381796244473e-06
0.292944046941276;3413.02939426377;;;;;0.292944046941276;3413.002896;3413.02939426377;-0.0264982637695539;-7.76391482134678e-06
0.294046815412387;3384.53454185705;;;;;0.294046815412387;3384.494732;3384.53454185705;-0.0398098570503862;-1.17624225187851e-05
0.295149424723033;3355.3570476182;;;;;0.295149424723033;3355.329809;3355.3570476182;-0.0272386182000446;-8.11801514324537e-06
0.296251715733432;3325.58849705761;;;;;0.296251715733432;3325.572877;3325.58849705761;-0.015620057610704;-4.69695243148447e-06
0.297353847431692;3295.33191870833;;;;;0.297353847431692;3295.30731;3295.33191870833;-0.02460870833238;-7.46780376376492e-06
0.298455820039071;3264.59942726073;;;;;0.298455820039071;3264.578714;3264.59942726073;-0.0207132607301901;-6.34484953337538e-06
0.299557474291597;3233.50496946573;;;;;0.299557474291597;3233.464864;3233.50496946573;-0.0401054657249915;-1.24032477270771e-05
0.300658969408226;3202.07127969964;;;;;0.300658969408226;3202.039955;3202.07127969964;-0.0313246996443013;-9.7827322845824e-06
0.301760146079812;3170.39171947512;;;;;0.301760146079812;3170.379116;3170.39171947512;-0.012603475116066;-3.97538422217703e-06
0.302861163678511;3138.53656430429;;;;;0.302861163678511;3138.503327;3138.53656430429;-0.0332373042870131;-1.05901765344897e-05
0.303961862850487;3106.54546125281;;;;;0.303961862850487;3106.526748;3106.54546125281;-0.018713252809448;-6.02385053387862e-06
0.305062402900286;3074.51193615568;;;;;0.305062402900286;3074.485913;3074.51193615568;-0.0260231556794679;-8.46422992846801e-06
0.306162783713781;3042.48734996867;;;;;0.306162783713781;3042.476676;3042.48734996867;-0.010673968667561;-3.5083156928566e-06
0.307262846256027;3010.51627465733;;;;;0.307262846256027;3010.50305;3010.51627465733;-0.0132246573307384;-4.39283970522415e-06
0.308362590292999;2978.66471599865;;;;;0.308362590292999;2978.650388;2978.66471599865;-0.0143279986518792;-4.81023174441752e-06
0.309462175322359;2946.983313878;;;;;0.309462175322359;2946.978351;2946.983313878;-0.00496287800115169;-1.68405648431982e-06
0.310561601117254;2915.52013642352;;;;;0.310561601117254;2915.500532;2915.52013642352;-0.0196044235208319;-6.72420509125529e-06
0.311660708556435;2884.32320366186;;;;;0.311660708556435;2884.321786;2884.32320366186;-0.0014176618556121;-4.91506135859453e-07
0.312759497624586;2853.46498629585;;;;;0.312759497624586;2853.425336;2853.46498629585;-0.039650295847423;-1.38956836708423e-05
0.313858127570402;2822.93848285586;;;;;0.313858127570402;2822.903097;2822.93848285586;-0.0353858558564752;-1.25352711873394e-05
0.314956598274169;2792.80175787529;;;;;0.314956598274169;2792.78139;2792.80175787529;-0.0203678752932319;-7.29304318847238e-06
0.316054750640344;2763.11613404716;;;;;0.316054750640344;2763.094255;2763.11613404716;-0.0218790471581087;-7.91831372328945e-06
0.317152743811843;2733.88013618084;;;;;0.317152743811843;2733.874331;2733.88013618084;-0.00580518083597781;-2.12342636607381e-06
0.318250418761581;2705.13691122929;;;;;0.318250418761581;2705.136313;2705.13691122929;-0.000598229290972085;-2.21145710143031e-07
0.319347775252665;2676.93637843732;;;;;0.319347775252665;2676.91645;2676.93637843732;-0.0199284373225055;-7.44454961323335e-06
0.320444972540983;2649.27896634072;;;;;0.320444972540983;2649.254193;2649.27896634072;-0.0247733407172746;-9.35106219053347e-06
0.321542010721761;2622.18120845936;;;;;0.321542010721761;2622.172175;2622.18120845936;-0.0090334593614898;-3.44502906697567e-06
0.32263873046763;2595.67544046249;;;;;0.32263873046763;2595.663674;2595.67544046249;-0.0117664624908684;-4.53312291909373e-06
0.323735131979021;2569.78839731785;;;;;0.323735131979021;2569.748622;2569.78839731785;-0.0397753178544917;-1.54782913449079e-05
0.324831374257839;2544.50404181279;;;;;0.324831374257839;2544.476563;2544.50404181279;-0.0274788127885586;-1.07993970894196e-05
0.325927298191836;2519.8470190422;;;;;0.325927298191836;2519.827002;2519.8470190422;-0.0200170421976509;-7.94381605632579e-06
0.327023062929249;2495.84272201323;;;;;0.327023062929249;2495.829153;2495.84272201323;-0.0135690132269701;-5.43667550748019e-06
0.328118509318987;2472.47837844154;;;;;0.328118509318987;2472.454235;2472.47837844154;-0.0241434415420372;-9.76497004484986e-06
